timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522508457.540656,0.175836,-0.021155,0.124945,-0.018174,-0.027763,0.062188,0.174892,0.021153,-0.984360,0.002766,-0.005193,0.009537
1522508457.560523,0.175260,-0.021544,0.126295,-0.019106,-0.039573,0.052619,0.174324,0.021542,-0.984453,0.022866,-0.000821,0.002595
1522508457.580390,0.174949,-0.022256,0.127200,-0.015755,-0.048125,0.045236,0.174015,0.022255,-0.984492,0.005367,-0.011756,-0.007894
1522508457.600257,0.173874,-0.022888,0.128347,-0.047124,-0.050534,0.051208,0.172954,0.022886,-0.984664,0.000721,-0.012876,-0.015138
1522508457.620124,0.172906,-0.023690,0.129752,-0.058134,-0.049501,0.073581,0.171997,0.023688,-0.984813,-0.003281,-0.014594,-0.007726
1522508457.639990,0.172123,-0.024416,0.131547,-0.049581,-0.052606,0.085558,0.171223,0.024414,-0.984930,-0.003239,-0.015243,0.007513
1522508457.659857,0.171297,-0.024770,0.133532,-0.031368,-0.049196,0.100844,0.170408,0.024767,-0.985062,-0.001722,-0.014056,0.024277
1522508457.679724,0.170489,-0.024454,0.135699,0.000876,-0.038174,0.113058,0.169614,0.024451,-0.985207,-0.004422,-0.008811,0.031685
1522508457.699561,0.169929,-0.023564,0.137960,0.033158,-0.029295,0.122074,0.169065,0.023562,-0.985323,-0.004713,-0.004550,0.023974
1522508457.719428,0.169498,-0.021952,0.140181,0.066601,-0.022574,0.123605,0.168647,0.021950,-0.985432,-0.008964,0.002891,0.014241
1522508457.739295,0.169177,-0.019936,0.142412,0.078433,-0.020315,0.128066,0.168338,0.019935,-0.985528,-0.004672,0.002908,0.007561
1522508457.759162,0.168703,-0.018075,0.144541,0.064525,-0.027960,0.117182,0.167876,0.018074,-0.985642,0.002122,0.000816,0.005326
1522508457.779029,0.168161,-0.017033,0.146747,0.012661,-0.030557,0.119615,0.167345,0.017032,-0.985751,0.000654,-0.008854,0.007358
1522508457.798895,0.167582,-0.017138,0.148950,-0.036909,-0.029962,0.104874,0.166774,0.017137,-0.985846,-0.006984,-0.005998,0.005866
1522508457.818762,0.167151,-0.017881,0.151114,-0.058541,-0.019452,0.101219,0.166348,0.017880,-0.985905,-0.012829,0.002063,0.004856
1522508457.838629,0.166905,-0.018592,0.153046,-0.045425,-0.015111,0.082045,0.166103,0.018591,-0.985933,-0.009136,0.012552,0.003954
1522508457.858496,0.166684,-0.018878,0.154413,-0.016034,-0.012773,0.055636,0.165883,0.018877,-0.985965,-0.006994,0.017149,0.006457
1522508457.878394,0.166437,-0.018614,0.155349,0.004585,-0.010482,0.044121,0.165641,0.018613,-0.986010,-0.009635,0.004229,0.002063
1522508457.898261,0.166081,-0.018562,0.156205,-0.013714,-0.016004,0.039595,0.165290,0.018561,-0.986070,-0.009315,-0.009864,0.001634
1522508457.918128,0.165750,-0.019152,0.156903,-0.035235,-0.009806,0.026311,0.164962,0.019151,-0.986114,-0.012862,-0.011415,0.000656
1522508457.937995,0.165598,-0.019689,0.157547,-0.019106,-0.004300,0.031878,0.164810,0.019688,-0.986129,-0.014130,-0.012928,-0.001313
1522508457.957862,0.165491,-0.019982,0.158224,-0.018025,-0.003215,0.030817,0.164704,0.019981,-0.986141,-0.011185,-0.011756,0.003627
1522508457.977729,0.165452,-0.020072,0.158811,-0.008332,0.001148,0.031995,0.164665,0.020071,-0.986145,-0.010292,-0.013769,0.010483
