timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522507950.427123,0.415047,-0.335696,0.105550,-0.010041,0.005361,-0.024920,0.380725,0.329427,-0.864018,0.002621,-0.008946,0.003040
1522507950.446990,0.415239,-0.336669,0.105453,-0.055518,0.018884,-0.021463,0.380761,0.330345,-0.863651,-0.008614,-0.017113,0.004947
1522507950.466857,0.415808,-0.337923,0.105840,-0.066520,0.024186,-0.002355,0.381085,0.331528,-0.863055,-0.011853,-0.017792,0.004794
1522507950.486724,0.416383,-0.339036,0.106118,-0.052318,0.026409,-0.021482,0.381432,0.332578,-0.862497,-0.010766,-0.013959,0.006204
1522507950.506591,0.415307,-0.348020,0.111004,-1.690343,-0.581627,0.238934,0.379283,0.341037,-0.860138,0.006429,-0.020053,0.003586
1522507950.526458,0.418472,-0.355416,0.112623,-0.148284,0.129651,-0.346140,0.380968,0.347980,-0.856606,-0.306627,0.310345,-0.025810
1522507950.546325,0.421592,-0.362846,0.112585,-0.296182,0.079760,-0.087006,0.382570,0.354936,-0.853030,0.074309,-0.066407,-0.092801
1522507950.566192,0.422075,-0.364590,0.111046,0.036871,0.034505,-0.093197,0.382727,0.356566,-0.852279,-0.002875,0.034623,-0.018555
1522507950.586059,0.421620,-0.361567,0.107528,0.337177,0.067096,-0.108146,0.382779,0.353740,-0.853433,-0.006330,0.017934,-0.021353
1522507950.605926,0.419666,-0.354227,0.102321,0.437639,-0.099852,-0.007282,0.382158,0.346865,-0.856527,0.023268,0.010556,-0.012934
1522507950.625762,0.414033,-0.349062,0.103460,0.103325,-0.187111,0.097866,0.378043,0.342016,-0.860295,0.120843,0.008982,0.058690
1522507950.645629,0.414262,-0.348716,0.102122,0.020940,0.115841,-0.051250,0.378288,0.341691,-0.860317,-0.133277,-0.003328,0.040722
1522507950.665496,0.415387,-0.347093,0.102310,0.112295,0.016290,0.061724,0.379479,0.340165,-0.860397,0.045677,0.012816,-0.000458
1522507950.685363,0.415630,-0.344816,0.100914,0.110002,0.041659,-0.059904,0.380000,0.338023,-0.861011,-0.014506,0.004491,-0.001233
